"Country","Region","Urban","Origin","Year1","Year2","Age","AgeInt","AgeDef","Vitality","ASFR","ASFR1","ASFR2","ASFR3","ASFR3P","ASFR4","ASFR4P","ASFR5P","CPFR","CPFR1","CPFR2","CPFR3","CPFR3P","CPFR4","CPFR4P","CPFR5P","Collection","SourceType","RefCode","Note","Split"
"    PRT","     .","    .","     .",2020,2020,32,1,"  ARDY","       1","0.09724","0.05433","0.03209","0.00797","0.01084","0.00190","0.00287","0.00097","0.66921","0.45704","0.15848","0.04130","0.05372","0.00952","0.01242","0.00290","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,33,1,"  ARDY","       1","0.09495","0.05018","0.03383","0.00790","0.01095","0.00216","0.00305","0.00089","0.76645","0.51137","0.19057","0.04927","0.06456","0.01142","0.01529","0.00387","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,34,1,"  ARDY","       1","0.09214","0.04329","0.03599","0.00964","0.01286","0.00213","0.00322","0.00109","0.86140","0.56155","0.22440","0.05717","0.07551","0.01358","0.01834","0.00476","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,35,1,"  ARDY","       1","0.08894","0.03897","0.03683","0.00940","0.01314","0.00248","0.00374","0.00126","0.95354","0.60484","0.26039","0.06681","0.08837","0.01571","0.02156","0.00585","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,36,1,"  ARDY","       1","0.07960","0.03357","0.03358","0.00917","0.01245","0.00227","0.00328","0.00101","1.04248","0.64381","0.29722","0.07621","0.10151","0.01819","0.02530","0.00711","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,37,1,"  ARDY","       1","0.06949","0.02652","0.03005","0.01019","0.01292","0.00212","0.00273","0.00061","1.12208","0.67738","0.33080","0.08538","0.11396","0.02046","0.02858","0.00812","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,38,1,"  ARDY","       1","0.05952","0.02125","0.02653","0.00900","0.01173","0.00183","0.00273","0.00090","1.19157","0.70390","0.36085","0.09557","0.12688","0.02258","0.03131","0.00873","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,39,1,"  ARDY","       1","0.04776","0.01663","0.02102","0.00735","0.01011","0.00186","0.00276","0.00090","1.25109","0.72515","0.38738","0.10457","0.13861","0.02441","0.03404","0.00963","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,40,1,"  ARDY","       1","0.03764","0.01255","0.01614","0.00660","0.00895","0.00158","0.00235","0.00077","1.29885","0.74178","0.40840","0.11192","0.14872","0.02627","0.03680","0.01053","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,41,1,"  ARDY","       1","0.02681","0.00891","0.01132","0.00457","0.00659","0.00137","0.00202","0.00065","1.33649","0.75433","0.42454","0.11852","0.15767","0.02785","0.03915","0.01130","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,42,1,"  ARDY","       1","0.01811","0.00624","0.00706","0.00343","0.00482","0.00086","0.00139","0.00053","1.36330","0.76324","0.43586","0.12309","0.16426","0.02922","0.04117","0.01195","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,43,1,"  ARDY","       1","0.01081","0.00401","0.00378","0.00204","0.00301","0.00065","0.00097","0.00032","1.38141","0.76948","0.44292","0.12652","0.16908","0.03008","0.04256","0.01248","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,44,1,"  ARDY","       1","0.00596","0.00214","0.00231","0.00099","0.00151","0.00029","0.00052","0.00023","1.39222","0.77349","0.44670","0.12856","0.17209","0.03073","0.04353","0.01280","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,45,1,"  ARDY","       1","0.00355","0.00147","0.00116","0.00064","0.00093","0.00014","0.00029","0.00015","1.39818","0.77563","0.44901","0.12955","0.17360","0.03102","0.04405","0.01303","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,46,1,"  ARDY","       1","0.00183","0.00081","0.00051","0.00034","0.00050","0.00008","0.00016","0.00008","1.40173","0.77710","0.45017","0.13019","0.17453","0.03116","0.04434","0.01318","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,47,1,"  ARDY","       1","0.00089","0.00041","0.00020","0.00017","0.00028","0.00004","0.00011","0.00007","1.40356","0.77791","0.45068","0.13053","0.17503","0.03124","0.04450","0.01326","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,48,1,"  ARDY","       1","0.00061","0.00036","0.00017","0.00006","0.00008","0.00001","0.00002","0.00001","1.40445","0.77832","0.45088","0.13070","0.17531","0.03128","0.04461","0.01333","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,49,1,"  ARDY","       1","0.00028","0.00018","0.00006","0.00004","0.00004","0.00000","0.00000","0.00000","1.40506","0.77868","0.45105","0.13076","0.17539","0.03129","0.04463","0.01334","       HFD","     vital","    PRT_08","   .",0
"    PRT","     .","    .","     .",2020,2020,50,99,"  ARDY","       1","0.00048","0.00029","0.00012","0.00005","0.00006","0.00000","0.00001","0.00001","1.40534","0.77886","0.45111","0.13080","0.17543","0.03129","0.04463","0.01334","       HFD","     vital","    PRT_08","   .",0
"    RUS","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00018","0.00017","0.00001","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","        RE","     vital","    RUS_11","  39",2
"    RUS","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00130","0.00127","0.00004","0.00000","0.00000","0.00000","0.00000","0.00000","0.00018","0.00017","0.00001","0.00000","0.00000","0.00000","0.00000","0.00000","        RE","     vital","    RUS_11","  39",2
"    RUS","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00395","0.00374","0.00020","0.00001","0.00001","0.00000","0.00000","0.00000","0.00148","0.00144","0.00005","0.00000","0.00000","0.00000","0.00000","0.00000","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,17,1,"   ACY","       1","0.01017","0.00941","0.00071","0.00004","0.00004","0.00000","0.00000","0.00000","0.00543","0.00518","0.00025","0.00001","0.00001","0.00000","0.00000","0.00000","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,18,1,"   ACY","       1","0.02146","0.01896","0.00226","0.00021","0.00023","0.00002","0.00002","0.00000","0.01560","0.01459","0.00096","0.00005","0.00005","0.00000","0.00000","0.00000","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,19,1,"   ACY","       1","0.03652","0.03055","0.00540","0.00050","0.00057","0.00006","0.00007","0.00001","0.03706","0.03355","0.00322","0.00026","0.00028","0.00002","0.00002","0.00000","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,20,1,"   ACY","       1","0.04923","0.03734","0.01036","0.00137","0.00153","0.00014","0.00016","0.00002","0.07358","0.06410","0.00862","0.00076","0.00085","0.00008","0.00009","0.00001","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,21,1,"   ACY","       1","0.06406","0.04417","0.01650","0.00290","0.00338","0.00040","0.00048","0.00008","0.12281","0.10144","0.01898","0.00213","0.00238","0.00022","0.00025","0.00003","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,22,1,"   ACY","       1","0.07523","0.04800","0.02139","0.00482","0.00584","0.00086","0.00102","0.00016","0.18687","0.14561","0.03548","0.00503","0.00576","0.00062","0.00073","0.00011","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,23,1,"   ACY","       1","0.08531","0.05095","0.02571","0.00692","0.00864","0.00140","0.00172","0.00032","0.26210","0.19361","0.05687","0.00985","0.01160","0.00148","0.00175","0.00027","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,24,1,"   ACY","       1","0.09224","0.05287","0.02837","0.00853","0.01100","0.00196","0.00247","0.00051","0.34741","0.24456","0.08258","0.01677","0.02024","0.00288","0.00347","0.00059","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,25,1,"   ACY","       1","0.09892","0.05288","0.03191","0.01063","0.01413","0.00271","0.00350","0.00079","0.43965","0.29743","0.11095","0.02530","0.03124","0.00484","0.00594","0.00110","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,26,1,"   ACY","       1","0.09861","0.04818","0.03438","0.01171","0.01604","0.00321","0.00433","0.00112","0.53857","0.35031","0.14286","0.03593","0.04537","0.00755","0.00944","0.00189","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,27,1,"   ACY","       1","0.09380","0.04070","0.03528","0.01265","0.01782","0.00369","0.00517","0.00148","0.63718","0.39849","0.17724","0.04764","0.06141","0.01076","0.01377","0.00301","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,28,1,"   ACY","       1","0.09025","0.03434","0.03638","0.01363","0.01952","0.00410","0.00589","0.00179","0.73098","0.43919","0.21252","0.06029","0.07923","0.01445","0.01894","0.00449","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,29,1,"   ACY","       1","0.08428","0.02831","0.03565","0.01411","0.02033","0.00422","0.00622","0.00200","0.82123","0.47353","0.24890","0.07392","0.09875","0.01855","0.02483","0.00628","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,30,1,"   ACY","       1","0.08022","0.02368","0.03486","0.01483","0.02168","0.00463","0.00685","0.00222","0.90551","0.50184","0.28455","0.08803","0.11908","0.02277","0.03105","0.00828","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,31,1,"   ACY","       1","0.07730","0.02040","0.03377","0.01593","0.02313","0.00469","0.00720","0.00251","0.98573","0.52552","0.31941","0.10286","0.14076","0.02740","0.03790","0.01050","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,32,1,"   ACY","       1","0.07244","0.01663","0.03166","0.01657","0.02414","0.00491","0.00757","0.00266","1.06303","0.54592","0.35318","0.11879","0.16389","0.03209","0.04510","0.01301","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,33,1,"   ACY","       1","0.06666","0.01362","0.02830","0.01684","0.02474","0.00509","0.00790","0.00281","1.13547","0.56255","0.38484","0.13536","0.18803","0.03700","0.05267","0.01567","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,34,1,"   ACY","       1","0.05821","0.01094","0.02367","0.01577","0.02359","0.00500","0.00782","0.00282","1.20213","0.57617","0.41314","0.15220","0.21277","0.04209","0.06057","0.01848","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,35,1,"   ACY","       1","0.05261","0.00895","0.02073","0.01524","0.02294","0.00482","0.00770","0.00288","1.26034","0.58711","0.43681","0.16797","0.23636","0.04709","0.06839","0.02130","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,36,1,"   ACY","       1","0.04666","0.00751","0.01758","0.01402","0.02156","0.00475","0.00754","0.00279","1.31295","0.59606","0.45754","0.18321","0.25930","0.05191","0.07609","0.02418","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,37,1,"   ACY","       1","0.03944","0.00592","0.01412","0.01223","0.01940","0.00437","0.00717","0.00280","1.35961","0.60357","0.47512","0.19723","0.28086","0.05666","0.08363","0.02697","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,38,1,"   ACY","       1","0.03183","0.00457","0.01088","0.00992","0.01639","0.00383","0.00647","0.00264","1.39905","0.60949","0.48924","0.20946","0.30026","0.06103","0.09080","0.02977","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,39,1,"   ACY","       1","0.02401","0.00328","0.00797","0.00743","0.01276","0.00308","0.00533","0.00225","1.43088","0.61406","0.50012","0.21938","0.31665","0.06486","0.09727","0.03241","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,40,1,"   ACY","       1","0.01756","0.00235","0.00556","0.00539","0.00965","0.00242","0.00426","0.00184","1.45489","0.61734","0.50809","0.22681","0.32941","0.06794","0.10260","0.03466","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,41,1,"   ACY","       1","0.01258","0.00171","0.00373","0.00384","0.00715","0.00177","0.00331","0.00154","1.47245","0.61969","0.51365","0.23220","0.33906","0.07036","0.10686","0.03650","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,42,1,"   ACY","       1","0.00812","0.00118","0.00240","0.00235","0.00454","0.00119","0.00219","0.00100","1.48503","0.62140","0.51738","0.23604","0.34621","0.07213","0.11017","0.03804","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,43,1,"   ACY","       1","0.00469","0.00070","0.00135","0.00133","0.00264","0.00064","0.00131","0.00067","1.49315","0.62258","0.51978","0.23839","0.35075","0.07332","0.11236","0.03904","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,44,1,"   ACY","       1","0.00259","0.00045","0.00071","0.00074","0.00142","0.00034","0.00068","0.00034","1.49784","0.62328","0.52113","0.23972","0.35339","0.07396","0.11367","0.03971","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,45,1,"   ACY","       1","0.00135","0.00027","0.00040","0.00033","0.00067","0.00018","0.00034","0.00016","1.50043","0.62373","0.52184","0.24046","0.35481","0.07430","0.11435","0.04005","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,46,1,"   ACY","       1","0.00065","0.00017","0.00018","0.00016","0.00030","0.00008","0.00014","0.00006","1.50178","0.62400","0.52224","0.24079","0.35548","0.07448","0.11469","0.04021","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,47,1,"   ACY","       1","0.00037","0.00011","0.00011","0.00007","0.00014","0.00004","0.00007","0.00003","1.50243","0.62417","0.52242","0.24095","0.35578","0.07456","0.11483","0.04027","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,48,1,"   ACY","       1","0.00027","0.00007","0.00009","0.00006","0.00010","0.00002","0.00004","0.00002","1.50280","0.62428","0.52253","0.24102","0.35592","0.07460","0.11490","0.04030","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,49,1,"   ACY","       1","0.00014","0.00005","0.00004","0.00004","0.00006","0.00002","0.00002","0.00000","1.50307","0.62435","0.52262","0.24108","0.35602","0.07462","0.11494","0.04032","        RE","     vital","    RUS_11","  39",0
"    RUS","     .","    .","     .",2020,2020,50,99,"   ACY","       1","0.00036","0.00009","0.00011","0.00011","0.00019","0.00006","0.00008","0.00002","1.50321","0.62440","0.52266","0.24112","0.35608","0.07464","0.11496","0.04032","        RE","     vital","    RUS_11","  39",0
"    SWE","     .","    .","     .",2020,2020,14,-99,"   ACY","       1","0.00009","0.00009","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    SWE_16","   .",0
"    SWE","     .","    .","     .",2020,2020,15,1,"   ACY","       1","0.00025","0.00025","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00009","0.00009","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    SWE_16","   .",0
"    SWE","     .","    .","     .",2020,2020,16,1,"   ACY","       1","0.00064","0.00062","0.00002","0.00000","0.00000","0.00000","0.00000","0.00000","0.00034","0.00034","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","       HFD","     vital","    SWE_16","   .",0
